lon,lat,rotrate,fix,mov
-129.04172078240825,46.94344828976089,0.5054262780003151,na,c001
119.97081835104588,-12.450465729481373,0.03889893096366654,na,c002
113.68425655699136,-15.92520732267295,0.019486673613397253,na,c007
110.78056122004679,34.08352925239301,0.37073087755317496,na,c006
-174.42902641503906,53.314361254821,0.0511309014404681,na,c009
71.41801012336039,-43.77847532646257,0.2393224674411353,na,c008
69.73611444676591,-45.67150522530614,0.22636040743225394,na,c011
-125.33632425917318,47.25316742119162,0.5267089465904865,na,c010
65.44566836995433,-46.16476877345219,0.42702649112110597,na,c004
64.22484254611003,-45.82301084145448,0.5667527175273795,na,c003
96.90879405427498,-41.09729294308807,0.09738069366351021,na,c028
62.78048893725563,-45.902444347489386,0.8768892224241407,na,c013
64.30345532884745,-46.004634587244524,0.6398703476177641,na,c014
109.21313094473221,-23.850868608571876,0.035522749292040454,na,c015
63.87794381197816,-46.307865689599026,0.6774390955454589,na,c016
76.24509914931177,-42.54492965510321,0.11453058889822097,na,c017
-151.145641194278,74.03780686345168,0.10942256288259283,na,c018
-130.717444152286,47.854271125255025,0.4131490983855599,na,c019
-127.01421520066624,47.776440674159595,0.8261100391675168,na,c_01
96.54438692951611,-35.403796947408374,0.08817382698174711,na,c020
102.4623056419881,-34.50435201431636,0.06198277936574013,na,c021
65.40410307864825,-45.46516560293159,0.639451155175485,na,c022
-138.14685691526742,42.900121561535805,0.3534115682554263,na,c023
64.23199007222796,-47.973844457632026,0.555192437330064,na,c_02
166.34334343366407,12.143729821633594,0.06711176965919946,na,c_03
70.21071551303037,-45.90368600636391,0.44890739872424046,na,c069
-173.80516866440956,54.72230950076319,0.14464010671507901,na,c025
-135.2598615612704,50.595848133795364,0.22554248360210988,na,c133
59.230973135688096,-48.116086936410554,1.2758583854613268,na,c135
132.99275868422086,31.849820306731374,0.033357527816201306,na,c_18
126.41466470241227,-12.912280487812321,0.03639708352101034,na,c_10
66.36489836612212,-48.69009205567004,0.09743701205125962,na,c_12
69.1596497501723,-47.07603985629851,0.24938548991868642,na,c061
66.03867227113413,-45.19875393009308,0.6012265746034909,na,c029
62.273936527128264,-43.56350621933867,1.4297963432347816,na,c030
64.69487042697764,-45.39388292663274,0.5756432979365061,na,c031
66.79490036313378,-45.175026430474,0.375507204862387,na,c033
72.25280673083965,-43.926969783505506,0.1576035619697619,na,c034
65.35458096211725,-45.0238318653637,0.5677168062349411,na,c035
69.36910578329847,-46.03715121744669,0.21950125626375672,na,c036
66.11425865482045,-45.309997961305896,0.5252277199920616,na,c037
65.42436534747628,-45.32740970442849,0.5224691674004258,na,c039
67.5648924986825,-45.6315213067832,0.3661796750157211,na,c105
-122.54748317976379,33.03160643670962,0.15394180811991018,na,c041
70.04070794932211,-44.31379508732727,0.24806102770845442,na,c042
69.83125395091794,-43.718312725974684,0.227317508947821,na,c043
69.54877896089825,-44.247599016811144,0.3023656161605888,na,c044
67.82232752715606,-44.99931220949722,2.1245573027952624,na,c045
-118.15650417792806,47.0712654423636,0.08135037587848201,na,c046
68.31695308882146,-45.14105079721845,1.0049126918803286,na,c047
70.58941135253589,-42.68812628882352,0.15572465900460122,na,c048
-115.6444525028516,47.54005455576543,0.23458784649617903,na,c049
68.08153633666475,-44.97757803838152,0.2656021889917092,na,c050
-120.32467244994058,54.613297757892866,0.189063914675017,na,c052
67.76569367670724,-44.80969711424753,0.7178151040297016,na,c053
69.03207094824495,-45.17804453893399,0.3080336950343366,na,c054
67.74605218048899,-44.9858275366095,0.8588487087473738,na,c055
67.54351389968019,-44.6955782247058,0.5929163422926654,na,c056
72.70729810233982,-43.593794099439336,0.3517249622218018,na,c058
80.52276001583917,-39.07742373491496,0.100237007521156,na,c032
68.07451429694979,-45.23037753208627,0.4942667661236526,na,c059
67.97559391485389,-45.57880558538409,0.4028702794758376,na,c060
115.68473401403817,-28.853436613963613,0.016147476730812883,na,c026
97.1301860924197,-25.225698345735136,0.04585765418594597,na,c057
65.78192289745586,-44.47982877723913,0.5973597314945456,na,c062
63.69529143516227,-44.26569274458941,0.9320881113071764,na,c063
67.01738861038541,-46.11091678050573,0.5547672058337884,na,c065
64.51733133497328,-44.894028243056916,0.8167523283681988,na,c066
62.35538153475799,-45.06976666168603,1.132094600867152,na,c070
60.505336517040604,-43.87803181993555,1.7990453954996772,na,c071
-120.04477759193531,39.732489237161126,0.9804120459410436,na,c072
66.20940791227255,-44.80633014219847,0.5632880075071884,na,c073
64.91564445123804,-44.219131411698676,0.7965545803518937,na,c075
67.5671105681924,-45.44417648815038,0.5423273146884043,na,c076
79.30955980261858,-49.871309367678435,0.2788024836875694,na,c077
60.89334902366524,-43.722825745469414,1.8297678652204417,na,c078
58.30826129710866,-42.13668378013922,4.617035739777945,na,c079
59.655597907094574,-43.11087873409881,2.7231118467657764,na,c080
113.42224370062209,-54.98621542550803,0.14901365640480255,na,c081
62.520652183116454,-43.94767122293325,1.3569176280282809,na,c083
62.099699715653,-44.9629610130193,1.183926866427113,na,c082
68.92147556591014,-44.62730005302155,3.4930311021265936,na,c084
-110.83967094117648,44.31855888078008,0.9490634591196224,na,c085
72.8822937390824,-43.37120020673325,0.3670486009379097,na,c086
69.77753012490811,-47.54848554602978,0.16848493858600946,na,c087
-112.57441800529055,42.650353451369845,0.21451181275703154,na,c088
-112.29132834871781,41.7781101705472,0.5395968010549523,na,c089
-112.81029957402835,41.26585856698785,0.5457956703994906,na,c090
-112.15770781850061,42.592817237161476,0.506638384069448,na,c091
-107.53544322874332,38.98687645270895,0.16215501612907746,na,c092
67.83045034005016,-45.24033554478361,0.525946358108942,na,c094
-112.70088574063402,41.3051851128169,0.8418820955036802,na,c095
69.54564710464619,-47.01559850639,0.2584140698180477,na,c096
67.81130455822245,-45.78318518222204,0.36545725642403254,na,c104
-112.75806842496416,41.012160222616316,0.6530713331572173,na,c098
-113.72124722327337,40.34477348350139,0.6950681630113315,na,c099
-116.09749217252765,36.16326133737862,0.24109002753292486,na,c100
69.64632426735236,-43.059079467720885,0.3931239398972709,na,c101
107.95868188965655,-28.614419698034872,0.06573024034059362,na,c_19
67.67881715142748,-45.32244792028321,0.4544215636507457,na,c102
-115.23588985442534,38.80374561402644,0.5173497891610985,na,c103
66.55720590953625,-44.86943825372543,0.553238887327557,na,c097
65.76146903480237,-44.67684996840516,0.6460243811946995,na,c040
66.92302947055296,-44.338225264715334,0.5810786521580301,na,c106
110.98707942829333,-42.99349321311345,0.02464792078208317,na,c107
65.53868111418625,-45.38834827066811,0.6730741766841826,na,c067
-124.06010045963939,39.706810076928825,0.6637854504946984,na,c074
73.69620085179868,-49.50585127108333,0.24032835151234339,na,c108
67.17138635013893,-45.84116188996663,0.5579739680905232,na,c109
111.59044873973541,-57.43442318821655,0.1331860287492559,na,c110
74.13938774351958,-49.122983435118584,0.35647408322333474,na,c111
-131.89999999999998,52.670000000000016,2.6500000000000017,na,c112
157.5270873062813,-24.598627999530258,0.4582481860289284,na,c113
-60.79155171319679,65.41975346670019,0.03373300702628544,na,c114
-155.46854541278833,60.70911984926108,1.0044677018938926,na,c115
-15.081752429264078,-67.27208981869481,0.11544670105963471,na,c_20
-154.4648934357046,62.96166848496909,0.15195234303615907,na,c_21
-143.1880333334567,67.87141669561699,0.42963900955794765,na,c_22
-155.62977599790705,53.97828689582547,1.8334614182464293,na,c116
115.25243113286544,-55.53304684762872,0.6677570550466964,na,c117
-150.71718917512558,56.63713091167965,2.7867684750086337,na,c118
-152.39533728494624,55.83419157463899,2.1994462675683724,na,c119
-154.44138236488683,55.93435181569902,0.585159452655597,na,c131
-154.73621643531408,54.57049092969362,1.6878957740294886,na,c122
-157.58879818029857,46.808714691713746,0.2584647546876123,na,c121
-159.11143309594794,49.973983759114084,0.8034136202826336,na,c123
-161.07919244834773,53.18351997579376,0.6758108498448336,na,c130
3.9389376443783286,-57.77449979301973,0.24071420312090896,na,c124
15.449466897924596,-73.0624148071791,0.14807167851402783,na,c125
5.054556888509308,-64.67069072644425,0.27866890618903356,na,c126
-0.6564650450078393,-62.34288983124048,0.24111625607600606,na,c127
-89.52131669304784,58.17733653639342,0.039410656486500814,na,c128
-1.8962465120575678,-63.389210760036654,0.15433303778663923,na,c129
72.11101825953047,-42.96633429370531,0.13828323530313794,na,c_13
69.60067316963598,-43.078452015720515,0.1649772204793549,na,c_15
63.997562342702366,-45.93912572735711,0.6095554838340738,na,c012
58.83451793595058,-52.018878181824576,0.30369484507450883,na,c_23
62.46925408120431,-52.174922617781014,0.20574267844840785,na,c_24
86.02471626100798,-29.080997144082627,0.04608139994680178,na,c051
114.38578386433804,-38.58225284845794,0.07840340421437166,na,c027
88.8514760146433,-44.09304924523677,0.15639495470185152,na,c093
58.513620516086434,-46.88872161144289,2.018147755932826,na,c005
57.97066132510794,-48.519827605825476,1.1252448441837757,na,c_06
-132.78262510404744,51.781872131706855,0.6912661388354931,na,c_07
65.91111194597045,-45.37597675709425,0.22076358538533478,na,c_08
67.16230941298272,-45.87671425990563,0.23620835493503445,na,c132
64.59928958592332,-46.53759059568,0.3614950607568159,na,c_09
